dtxsid,chem_num,cas,name,mw,log_kow,water_sol_mg_l,half_air_hr,half_sed_hr,vp_pa,kp,fabs,backGM,backGSD
DTXSID8026773,3683,107-88-0,"1,3-Butanediol",90.12,-0.351645,1016499.528,18,1870,3.824979372,0.000289325,0.955996704,0,0
DTXSID8026935,5003,112-92-5,1-Octadecanol,270.5,7.90564,0.00355694,9.62,3240,0.000247412,0.019166727,0.528127479,0,0
DTXSID8026937,5631,115-10-6,Dimethyl ether,46.07,0.0870165,355354.0345,86.1,3240,241861.4809,0.001351556,0.983357263,0,0
DTXSID8027032,7708,124-68-5,2-Amino-2-methylpropan-1-ol,89.14,-0.916757,985790.346,9.17,3240,53.6778607,0.00016313,0.855854644,0,0
DTXSID8027113,12919,144-19-4,"2,2,4-Trimethyl-1,3-pentanediol",146.23,1.40009,31329.7775,14.6,3240,0.564798974,0.003257092,0.998937178,0,0
DTXSID8027169,63669,526-95-4,D-Gluconic acid,196.16,-2.56992,381368.3872,6.06,503,1.21E-08,3.80E-05,0.116726546,0,0
DTXSID8027246,77251,616-45-5,2-Pyrrolidinone,85.11,-0.881126,712709.4378,21.5,3240,3.777409944,0.000178983,0.865668728,0,0
DTXSID8027298,94079,693-33-4,"1-Hexadecanaminium, N-(carboxymethyl)-N,N-dimethyl-, inner salt",328.56,2.5373,0.034370333,6.43,3240,1.50E-05,0.001438599,0.999684264,0,0
DTXSID8027373,7331,1222-05-5,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",258.41,5.64555,1.460783978,6.79,13000,0.038026745,0.020895908,0.994865908,0,0
DTXSID8027450,23070,1982-69-0,Sodium dicamba,243.02,2.27711,2747.438308,52.9,8100,0.000873226,0.00359193,0.999637516,0,0
DTXSID8027456,20967,2082-79-3,"Octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate",530.88,10.1866,0.009921882,5.94,13000,5.40E-06,0.005112237,0.005828245,0,0
DTXSID8027587,61061,5064-31-3,"Glycine, N,N-bis(carboxymethyl)-, trisodium salt",257.09,-1.61728,74678.98902,3.47,1870,1.53E-06,2.65E-05,0.542265791,0,0
DTXSID8027589,61993,5131-66-8,1-Butoxy-2-propanol,132.2,1.01684,174697.012,6.83,1870,97.63798571,0.001853059,0.997792346,0,0
DTXSID8027797,20488,18268-70-7,Tetraethylene glycol di(2-ethylhexanoate),446.63,3.86945,17.18641173,4.39,3240,1.76E-06,0.002480934,0.999662284,0,0
DTXSID8027959,38448,29911-28-2,1-(2-Butoxy-1-methylethoxy)propan-2-ol,190.29,1.76946,61614.56997,5.16,3240,10.61208894,0.003229024,0.999400447,0,0
DTXSID8029153,6768,120-51-4,Benzyl benzoate,212.25,3.7809,85.7621595,36.8,3240,0.03833912,0.027040685,0.999676811,0,0
DTXSID8029157,7264,122-40-7,Pentylcinnamaldehyde,202.3,3.99004,158.1716941,3.47,3240,0.632280101,0.031360319,0.999636667,0,0
DTXSID8029234,30936,2436-90-0,"3,7-Dimethylocta-1,6-diene",138.26,4.83116,2.653458268,0.483,3240,428.9861214,0.070864708,0.998995353,0,0
DTXSID8029317,20879,18479-58-8,"1,1,5-Trimethyl-6-heptenol",156.27,3.06933,338.6480289,5.3,8100,12.27731226,0.038476669,0.999716797,0,0
DTXSID8029650,14030,1490-04-6,Menthol,156.27,3.3084,428.6532981,10.7,3240,9.564761574,0.044301057,0.999714591,0,0
DTXSID8031077,56948,458-37-7,Curcumin,368.39,2.59609,40.26797412,1.44,8100,2.73E-07,0.000828653,0.999691189,0,0
DTXSID8032544,10825,136-45-8,"Dipropyl 2,5-pyridinedicarboxylate",251.28,2.99586,690.8340528,40.5,8100,0.003302049,0.010045495,0.999715624,0,0
DTXSID8032590,80166,63333-35-7,Bromethalin,577.94,4.32452,0.169888931,124,38900,8.47E-06,0.000797879,0.999512038,0,0
DTXSID8032623,9861,133-32-4,Indole-3-butyric acid,203.24,2.25712,615.3863312,1.26,3240,3.64E-06,0.006672302,0.999632545,0,0
DTXSID8032627,52842,40596-69-8,Methoprene,310.48,5.86939,2.760387641,0.638,8100,0.002744508,0.014577431,0.991601218,0,0
DTXSID8034241,61350,5742-17-6,"2,4-D, isopropylamine salt",221.04,2.75594,574.958196,38.7,8100,7.00E-05,0.011228745,0.99970513,0,0
DTXSID8034370,619,10007-85-9,Dicamba-potassium,259.13,2.27711,2929.568302,52.9,8100,0.000873226,0.002747315,0.999637516,0,0
DTXSID8034372,13663,147150-35-4,Cloransulam-methyl,429.81,1.65803,24.95915266,23.7,38900,4.95E-09,4.73E-05,0.999299416,0,0
DTXSID8034376,48552,3734-33-6,Denatonium benzoate,325.48,4.88206,1.98135299,4.53,8100,2.86E-06,0.012829721,0.998902018,0,0
DTXSID8034669,99567,72963-72-5,Imiprothrin,318.38,2.66129,162.7720934,0.504,8100,1.27E-06,0.002164934,0.999697673,0,0
DTXSID8035001,4953,112-38-9,10-Undecenoic acid,184.28,3.85561,72.6505472,5.29,3240,0.088262622,0.037178255,0.999664771,0,0
DTXSID8035180,73285,584-79-2,Allethrin,302.42,4.81007,4.116178136,0.237,8100,0.000328474,0.014877644,0.999030936,0,0
DTXSID8035217,85588,6440-58-0,"1,3-Dimethylol-5,5-dimethylhydantoin",188.18,-0.644695,63502.2819,8.52,3240,5.59E-05,5.55E-05,0.917315348,0,0
DTXSID8037598,9295,131929-60-7,Spinosyn A,731.98,4.43098,25.72009365,0.375,38900,2.22E-08,7.87E-05,0.999447218,0,0
DTXSID8037750,86723,65405-77-8,(3Z)-Hex-3-en-1-yl salicylate,220.27,2.83373,75.97729056,1.33,3240,0.000567684,0.012577044,0.999709746,0,0
DTXSID8039241,544,100-52-7,Benzaldehyde,106.13,1.42686,4297.055118,19.9,3240,117.5435518,0.007079939,0.998985527,0,0
DTXSID8040698,8110,126-71-6,Triisobutyl phosphate,266.32,3.14577,1654.390493,3.26,3240,0.592995326,0.009844311,0.999717094,0,0
DTXSID8041246,60755,504-63-2,"1,3-Propanediol",76.1,-0.949492,711678.829,26.4,1870,5.748221509,0.000199556,0.846318339,0,0
DTXSID8041743,107251,85-83-6,C.I. Solvent Red 24,380.45,5.33739,1.007724547,12.8,38900,4.10E-06,0.009552185,0.997340237,0,0
DTXSID8042000,9865,133-42-6,Gluconic acid,196.16,-2.56992,381368.3872,6.06,503,1.21E-08,3.80E-05,0.116726546,0,0
DTXSID8042008,10582,135-37-5,"Glycine, N-(carboxymethyl)-N-(2-hydroxyethyl)-, disodium salt",221.12,-1.235,62900.9008,2.98,1870,1.26E-05,3.43E-05,0.740636044,0,0
DTXSID8044385,21487,1885-38-7,(2E)-3-Phenylprop-2-enenitrile,129.16,2.07982,141.4934884,22.6,3240,9.625569917,0.016982258,0.999576448,0,0
DTXSID8044389,70668,56539-66-3,3-Methoxy-3-methylbutan-1-ol,118.18,0.72444,240475.0276,25.8,3240,397.8100137,0.00128101,0.9959218,0,0
DTXSID8044755,34842,2705-87-5,Prop-2-en-1-yl 3-cyclohexylpropanoate,196.29,4.02122,33.18066531,4.99,3240,7.140240583,0.033552781,0.999628743,0,0
DTXSID8045779,15367,156-57-0,Cysteamine hydrochloride,113.61,-0.716071,489029.7006,4.92,3240,5.334068837,0.000131561,0.904001053,0,0
DTXSID8047054,34462,26658-19-5,Sorbitan tristearate,981.59,7.84869,0.010825073,2.47,3240,4.15E-07,0.000828411,0.560630522,0,0
DTXSID8047399,44376,33704-61-9,"Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone",206.33,3.20091,116.6926138,2.16,8100,1.94213392,0.021829157,0.999716728,0,0
DTXSID8047426,114067,99-49-0,dl-Carvone,150.22,2.69957,1479.426648,1.16,3240,17.75720912,0.029958084,0.999700951,0,0
DTXSID8047769,63661,526-73-8,"1,2,3-Trimethylbenzene",120.2,3.66889,62.4362072,7.85,8100,217.2155039,0.085186122,0.999691046,0,0
DTXSID8051461,20195,1812-53-9,Dihexadecyldimethylammonium chloride,530.41,4.19736,0.003078277,4.06,8100,3.34E-09,0.001297008,0.999571137,0,0
DTXSID8051700,11344,13828-37-0,cis-4-(Isopropyl)cyclohexanemethanol,156.27,3.3133,171.8079261,13,3240,7.040168797,0.044404404,0.999714447,0,0
DTXSID8052562,105835,81786-73-4,"(Z)-3,4,5,6,6-Pentamethylhept-3-en-2-one",182.31,4.36964,71.04000846,0.195,8100,109.1257094,0.040365642,0.999486503,0,0
DTXSID8052647,113073,96-14-0,3-Methylpentane,86.18,3.59602,20.59029796,45,3240,16513.84452,0.16024711,0.999698243,0,0
DTXSID8058619,4992,112-79-8,(E)-9-Octadecenoic acid,282.47,7.52139,0.109800891,1.3,3240,0.000104616,0.017606505,0.730467274,0,0
DTXSID8060169,63180,522-75-8,"Benzo[b]thiophen-3(2H)-one, 2-(3-oxobenzo[b]thien-2(3H)-ylidene)-",296.36,3.61247,0.331534968,6.75,8100,1.09E-08,0.01074164,0.999696746,0,0
DTXSID8062816,40369,3055-97-8,Heptaethylene glycol monododecyl ether,494.72,3.19883,5.92204576,2.16,8100,7.72E-06,0.000336632,0.999716751,0,0
DTXSID8068468,56653,45235-48-1,"1-Decanol, 2-octyl-",270.5,7.90181,0.013960126,9.38,1870,0.000231478,0.019166723,0.530324044,0,0
DTXSID8071645,92058,68541-50-4,Trimethylolpropane triisostearate,933.59,7.45755,0.009100999,3.61,38900,1.39E-06,0.00086825,0.758391872,0,0
DTXSID8074287,5679,115-88-8,Octyl diphenyl phosphate,362.41,5.63592,0.404692375,6.55,3240,0.000631246,0.010681705,0.994972441,0,0
DTXSID9020087,54244,4180-23-8,(E)-Anethole,148.21,3.01824,172.0747742,1.82,3240,16.82328578,0.041695856,0.999716075,0,0
DTXSID9020112,21935,1912-24-9,Atrazine,215.69,2.72748,31.45493546,9.39,13000,3.04E-05,0.01167436,0.999703113,0,0
DTXSID9020160,65017,82657-04-3,Bifenthrin,422.88,6.791,0.06803082,8.24,38900,1.82E-05,0.007969117,0.935582593,0,0
DTXSID9020241,52614,404-86-4,Capsaicin,305.42,3.40827,16.7213785,1.09,8100,5.64E-08,0.00809229,0.999710812,0,0
DTXSID9020243,9846,133-06-2,Captan,300.59,2.68674,12.73497629,0.936,13000,3.25E-05,0.003019657,0.999699893,0,0
DTXSID9020247,79444,63-25-2,Carbaryl,201.23,2.38235,103.8419243,9.87,8100,0.000142131,0.008579068,0.999660083,0,0
DTXSID9020407,43816,333-41-5,Diazinon,304.35,3.64599,31.25035365,2.65,8100,0.010827791,0.010137015,0.999693468,0,0
DTXSID9020538,100415,74-31-7,"N,N'-Diphenyl-p-phenylenediamine",260.34,4.02682,11.77348599,1.28,8100,4.64E-07,0.018295866,0.999627256,0,0
DTXSID9020584,83976,64-17-5,Ethanol,46.07,-0.27673,761168.54,78.5,1870,4704.680498,0.000751296,0.962671465,0,0
DTXSID9020617,113372,97-53-0,Eugenol,164.21,2.3971,2633.10735,3.37,3240,1.255636935,0.015937214,0.999662809,0,0
DTXSID9020663,69809,29796-42-7,Glycerol,92.1,-1.80577,641290.458,13.7,1870,0.017448834,0.000113852,0.434272281,0,0
DTXSID9020667,69795,56-40-6,Glycine,75.07,-2.35752,214839.8302,9.16,1870,1.822477075,0.000144941,0.177299349,0,0
DTXSID9020821,74003,59-51-8,dl-Methionine,149.21,-1.60417,66735.36618,5,1870,0.052635946,5.88E-05,0.5497462,0,0
DTXSID9020827,98409,72-43-5,Methoxychlor,345.66,5.10437,0.076805652,4.79,38900,0.000330513,0.011500597,0.99833817,0,0
DTXSID9020902,41633,60270-33-9,Behenamidopropyl dimethylamine,424.76,3.34574,0.025833861,2.11,13000,4.78E-08,0.001424503,0.999713389,0,0
DTXSID9021130,108778,89-25-8,1-Phenyl-3-methyl-5-pyrazolone,174.2,2.02713,7696.34762,19.5,3240,0.223969616,0.007095121,0.999554755,0,0
DTXSID9021138,3370,106-50-3,"1,4-Benzenediamine",108.14,-0.172689,73242.57316,1.46,8100,0.170215362,0.000278757,0.970337301,0,0
DTXSID9021213,33749,2611-82-7,SX purple,604.47,2.08641,95610.22884,127,13000,3.96E-08,1.18E-05,0.999578978,0,0
DTXSID9021269,12932,144-55-8,Sodium bicarbonate,84.01,-0.521159,148781.71,494,3240,1.409004347,0.000258127,0.936430809,0,0
DTXSID9021348,77908,62-56-6,Thiourea,76.12,-1.01875,148569.4936,6.11,3240,0.301012626,0.000190829,0.82444313,0,0
DTXSID9021392,1607,102-71-6,Triethanolamine,149.19,-1.04888,1002192.776,2.32,3240,0.001229323,0.000067816,0.814186783,0,0
DTXSID9021762,103887,78-92-2,2-Butanol,74.12,0.773595,146905.84,26.7,3240,1593.802511,0.003146955,0.996329752,0,0
DTXSID9021847,1114,101-84-8,Diphenyl oxide,170.21,4.23028,18.6635265,26.7,3240,1.31311755,0.045848957,0.999557473,0,0
DTXSID9021976,7309,122-99-6,2-Phenoxyethanol,138.17,1.22052,20336.27511,7.86,3240,1.286403743,0.002570443,0.998523158,0,0
DTXSID9022528,6764,120-47-8,Ethylparaben,166.18,2.15674,971.4068518,20.4,3240,0.025270992,0.010320183,0.99960368,0,0
DTXSID9023126,96926,71-00-1,Histidine,155.16,-2.60718,61354.29816,1.99,3240,7.82E-06,0.000052607,0.108167978,0,0
DTXSID9023203,76405,61-90-5,Leucine,131.18,-1.67685,23883.15552,6.07,1870,2.982728506,7.02E-05,0.508084543,0,0
DTXSID9023702,4939,112-24-3,Triethylenetetramine,146.24,-0.169216,3345371.616,1.11,3240,0.04118142,0.000153835,0.970564712,0,0
DTXSID9023960,102042,75-68-3,"1-Chloro-1,1-difluoroethane",100.5,1.23607,843.272385,83900,8100,499216.3568,0.005235006,0.998566144,0,0
DTXSID9024194,110116,7085-19-0,Mecoprop,214.65,3.02437,324.499284,14.8,8100,0.000172645,0.016844458,0.999716184,0,0
DTXSID9024489,36420,2835-95-2,5-Amino-2-methylphenol,123.16,0.769992,23743.77008,1.28,3240,0.106899226,0.001290191,0.996301382,0,0
DTXSID9024699,76961,614-45-9,tert-Butyl perbenzoate,194.23,3.23649,286.4873077,113,8100,0.574810152,0.026002105,0.999716232,0,0
DTXSID9025035,109439,91-44-1,7-Diethylamino-4-methylcoumarin,231.3,2.81271,115.5431394,0.808,8100,0.001119423,0.010463804,0.999708623,0,0
DTXSID9025085,3928,108-18-9,Diisopropylamine,101.19,1.44261,110864.7759,2.57,3240,8571.309785,0.00800563,0.999012613,0,0
DTXSID9025112,104065,79-29-8,"2,3-Dimethylbutane",86.18,3.53243,23.41346858,41.4,3240,41707.90988,0.157530409,0.99970339,0,0
DTXSID9025293,14023,149-57-5,2-Ethylhexanoic acid,144.22,2.34553,1916.97224,31.4,1870,7.451575028,0.020449763,0.999652833,0,0
DTXSID9025297,2028,103-11-7,2-Ethylhexyl acrylate,184.28,4.24132,48.9705672,11.8,3240,44.35062629,0.039131802,0.999552651,0,0
DTXSID9025299,77886,6197-30-4,"2-Ethylhexyl-2-cyano-3,3-diphenylacrylate",361.49,5.7764,0.037065377,7.9,3240,1.11E-05,0.010769157,0.993160965,0,0
DTXSID9025401,8819,13048-33-4,"1,6-Hexanediol diacrylate",226.27,2.16867,483.1000262,8.28,3240,0.372206782,0.003859115,0.99960748,0,0
DTXSID9025451,14038,14901-07-6,"4-(2,6,6-Trimethyl-cyclohex-1-enyl)-but-3-en-2-one",192.3,3.9457,147.8771616,0.233,8100,7.283402166,0.034590819,0.999646965,0,0
DTXSID9025453,7548,123-92-2,3-Methylbutyl acetate,130.19,2.19759,1909.783148,42.7,3240,885.6886345,0.020455437,0.999616259,0,0
DTXSID9025580,88381,67634-00-8,Prop-2-en-1-yl (3-methylbutoxy)acetate,186.25,1.56193,3353.4685,4.71,3240,14.54667265,0.002254386,0.999188808,0,0
DTXSID9025796,4620,111-84-2,Nonane,128.26,5.43735,0.247167281,25.2,1870,628.7070613,0.082586052,0.996719231,0,0
DTXSID9026342,75235,60-12-8,2-Phenylethanol,122.17,1.3983,15591.82408,25.3,3240,10.86410826,0.004990326,0.998933838,0,0
DTXSID9026394,101992,75-08-1,Ethanethiol,62.13,0.995201,6652.32123,5.48,3240,48503.48542,0.006310602,0.997692695,0,0
DTXSID9026500,105132,80-54-6,3-(4-tert-Butylphenyl)-2-methylpropanal,204.31,3.92548,51.46854934,7.77,8100,25.69909057,0.030359773,0.999651308,0,0
DTXSID9026710,2535,104-93-8,1-Methoxy-4-methylbenzene,122.17,2.67571,464.2435566,9.39,3240,146.8679448,0.046083649,0.999698951,0,0
DTXSID9026922,4975,112-60-7,Tetraethylene glycol,194.23,-0.584141,1064393.996,5.1,3240,0.00727355,5.42E-05,0.927265785,0,0
DTXSID9026926,4986,112-72-1,1-Tetradecanol,214.39,5.97044,0.177169109,12.2,3240,0.014444948,0.03019976,0.98948911,0,0
DTXSID9027021,7687,124-17-4,2-(2-Butoxyethoxy)ethyl acetate,204.27,1.01918,18057.67227,7.28,3240,6.588765849,0.000524088,0.997802829,0,0
DTXSID9027073,11526,139-33-3,"Ethylenediaminetetraacetic acid, disodium salt",336.21,-1.707,2560.36691,1.49,1870,3.74E-10,1.81E-05,0.490734953,0,0
DTXSID9027077,11782,140-01-2,Diethylenetriaminepentaacetic acid pentasodium salt,503.26,-1.55512,191370.1509,1.01,1870,5.23E-09,1.03E-05,0.577507607,0,0
DTXSID9027104,12308,142-91-6,"Hexadecanoic acid, 1-methylethyl ester",298.51,8.07406,3.065220084,11.6,3240,0.003219082,0.015800724,0.431660006,0,0
DTXSID9027285,85744,646-13-9,"Octadecanoic acid, 2-methylpropyl ester",340.6,9.18679,0.144765899,9.87,3240,0.00038532,0.012201265,0.05535408,0,0
DTXSID9027312,103354,770-35-4,1-Phenoxy-2-propanol,152.19,1.60312,13057.36934,6.91,3240,1.582630095,0.004477472,0.999239228,0,0
DTXSID9027318,106016,822-16-2,Sodium octadecanoate,306.47,8.07925,0.230606416,12,3240,5.34E-05,0.015006355,0.428731201,0,0
DTXSID9027570,56338,5/1/4454,"2-Methoxy-3,4-dihydro-2H-pyran",114.15,0.62651,99647.12835,1.85,3240,861.1999779,0.001121636,0.994958875,0,0
DTXSID9027651,101073,7440-44-0,Carbon,16.04,-0.460877,111.8029704,37400,3240,9290397.428,0.001736681,0.94418063,0,0
DTXSID9027653,102328,7534-94-3,Isobornyl methacrylate,222.33,4.74206,48.42325167,7.04,8100,6.342119428,0.027665574,0.999134593,0,0
DTXSID9027655,102859,7620-77-1,"Octadecanoic acid, 12-hydroxy-, monolithium salt",306.42,6.91718,1.021441877,8.43,1870,3.31E-05,0.015006739,0.915766747,0,0
DTXSID9027786,18081,16958-92-2,"Hexanedioic acid, ditridecyl ester",510.85,8.52652,0.007759812,6.74,3240,0.000077417,0.005511827,0.2113537,0,0
DTXSID9029227,24975,2050-08-0,Pentyl salicylate,208.26,3.11489,138.4331294,15.2,3240,0.00532039,0.019891404,0.999717086,0,0
DTXSID9029649,13786,1477-55-0,"1,3-Benzenedimethanamine",136.2,0.363161,31712.3994,3.6,3240,0.102473855,0.000449166,0.991001443,0,0
DTXSID9029772,86430,65143-89-7,Disodium hexadecyl(sulfophenoxy)benzenesulfonate,598.73,6.98733,0.606052468,10.5,8100,1.26E-07,0.003979537,0.90247707,0,0
DTXSID9032113,3841,107534-96-3,Tebuconazole,307.83,3.6741,31.29522912,22.4,13000,4.10E-06,0.009987648,0.999690473,0,0
DTXSID9032379,113743,97886-45-8,Dithiopyr,401.41,4.71155,1.994277134,36,38900,0.000105973,0.007667011,0.999176075,0,0
DTXSID9032537,98036,7173-51-5,Didecyldimethylammonium chloride,362.09,3.20719,0.003578597,5.54,3240,0.001022081,0.00289836,0.999716656,0,0
DTXSID9032589,36897,28772-56-7,Bromadiolone,527.42,6.49156,1.149991842,1.36,8100,1.42E-08,0.005096939,0.96648368,0,0
DTXSID9032610,105579,80844-07-1,Etofenprox,376.5,6.98331,0.00263236,4.13,13000,2.56E-06,0.010018964,0.903286815,0,0
DTXSID9034230,105783,81510-83-0,"2-(4,5-Dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3-pyridinecarboxylic acid with 2-propanamine (1:1)",320.39,0.600295,7729.472828,7.77,13000,2.30E-08,4.24E-05,0.994662463,0,0
DTXSID9034286,33824,26172-55-4,5-Chloro-2-methyl-3(2H)-isothiazolone,149.6,0.0724453,50865.3464,11.6,8100,19.45493644,0.000212489,0.982807506,0,0
DTXSID9034361,109365,90823-38-4,Denatonium saccharide,326.49,4.88206,1.987501345,4.53,8100,2.86E-06,0.012746047,0.998902018,0,0
DTXSID9034369,26578,2300-66-5,Dicamba-dimethylammonium,266.13,2.27711,3008.706102,34.8,13000,0.000873226,0.002443778,0.999637516,0,0
DTXSID9034650,955,100784-20-1,Halosulfuron-methyl,434.81,0.373348,20.30267029,1.26,13000,2.09E-08,1.43E-05,0.991202465,0,0
DTXSID9035549,42680,32426-11-2,Octyl decyl dimethyl ammonium chloride,334.03,2.1763,0.001792609,5.9,3240,0.004693868,0.000625585,0.999609855,0,0
DTXSID9035753,63319,52304-36-6,Ethyl 3-(N-butylacetamido)propionate,215.29,1.67902,20818.19854,8.77,3240,0.866911509,0.001731546,0.999320484,0,0
DTXSID9036226,12275,142-31-4,Sodium octyl sulfate,232.27,1.42514,28379.44541,27.9,3240,0.003500566,0.00075399,0.99898251,0,0
DTXSID9036438,50228,11/5/3896,Bumetrizole,315.81,3.44629,1.240097443,17.2,13000,1.75E-05,0.00744665,0.99970888,0,0
DTXSID9036646,4848,1117-86-8,"1,2-Octanediol",146.23,1.86964,5501.728274,11.9,1870,0.197055825,0.008501855,0.999471548,0,0
DTXSID9036690,12022,141-04-8,Diisobutyl adipate,258.36,3.92503,222.8747707,20.3,3240,0.194626691,0.018090789,0.999651402,0,0
DTXSID9040635,47641,366-18-7,"2,2'-Dipyridyl",156.19,1.55323,5353.56844,200,8100,0.043134726,0.003761614,0.999177532,0,0
DTXSID9040685,49527,38304-91-5,Minoxidil,209.25,1.28573,1676.31012,1.14,13000,1.08E-07,0.000840131,0.998693577,0,0
DTXSID9040710,3654,107-51-7,Octamethyltrisiloxane,236.54,6.51543,0.064790435,214,8100,360.7823864,0.024922613,0.964670195,0,0
DTXSID9041491,2498,104-54-1,3-Phenyl-2-propen-1-ol,134.18,1.83496,11754.93283,2.05,3240,3.66061953,0.009822425,0.999448775,0,0
DTXSID9042097,113067,100043-25-2,Limonene dioxide,168.24,3.0477,11516.12894,49,8100,2.609905774,0.031987961,0.999716543,0,0
DTXSID9043855,80548,9/4/6358,2-Amino-6-chloro-4-nitrophenol,188.57,1.81442,940.153449,54.7,8100,2.92E-07,0.003645953,0.9994344,0,0
DTXSID9044376,8413,128-80-3,D & C Green No. 6,418.5,5.30655,1.1154699,1.28,13000,1.45E-08,0.007758429,0.997504847,0,0
DTXSID9044453,79311,629-25-4,Sodium dodecanoate,222.31,4.59688,30.4386852,19.8,1870,0.010449902,0.027486737,0.99930833,0,0
DTXSID9044459,102740,76-60-8,Bromcresol green,698.02,5.92991,0.337427754,59.1,38900,6.14E-07,0.001730282,0.990394564,0,0
DTXSID9044663,48556,3734-67-6,C.I. Acid Red 1,509.42,1.42098,23298.3237,104,13000,6.56E-07,1.49E-05,0.998975161,0,0
DTXSID9044748,112682,947-19-3,(1-Hydroxycyclohexyl)(phenyl)methanone,204.27,2.53488,2229.035094,17,8100,1.63E-05,0.010465585,0.999683955,0,0
DTXSID9044827,78401,623-84-7,Propylene glycol diacetate,160.17,0.890308,63063.41376,43.5,3240,10.54770756,0.000863939,0.997132956,0,0
DTXSID9044829,96260,70356-09-1,"1-(4-tert-Butylphenyl)-3-(4-methoxyphenyl)propane-1,3-dione",310.4,4.53016,0.105139619,10.1,13000,3.37E-05,0.013640473,0.999370643,0,0
DTXSID9046578,49866,3861-73-2,Anazolene sodium,695.58,2.89679,271555.1276,1.61,13000,2.16E-07,1.11E-05,0.999712599,0,0
DTXSID9047045,57918,475-20-7,Longifolene,204.36,4.6425,0.347181073,4.46,8100,0.346672878,0.032598076,0.999259857,0,0
DTXSID9047093,4548,111-12-6,Methyl 2-octynoate,154.21,2.79594,366.8378322,17.1,1870,236.1726145,0.031282072,0.999707662,0,0
DTXSID9047415,2231,10339-55-6,Ethyl linalool,168.28,3.27588,727.0015732,0.49,8100,8.890350265,0.037077119,0.999715441,0,0
DTXSID9047419,26945,21834-92-4,5-Methyl-2-phenyl-2-hexenal,188.27,3.00763,255.5181613,3.54,3240,15.17782085,0.023534371,0.999715872,0,0
DTXSID9047546,16856,16356-11-9,"1,3,5-Undecatriene",150.27,4.75575,0.533769559,1.29,3240,40.23349757,0.060071291,0.999115011,0,0
DTXSID9047629,4362,110-41-8,2-Methylundecanal,184.32,4.80089,94.67265024,6.87,3240,2.81650215,0.040205657,0.999045892,0,0
DTXSID9051454,570,100-80-1,3-Methylstyrene,118.18,3.65902,89.28664452,5.05,3240,236.7245692,0.087907701,0.999692109,0,0
DTXSID9052131,58942,495-62-5,2-Methyl-6-(4-methylcyclohex-3-en-1-ylidene)hept-2-ene,204.36,5.19663,0.744685796,0.116,8100,9.200724789,0.033030523,0.998005327,0,0
DTXSID9052397,90340,68155-66-8,"1-(1,2,3,5,6,7,8,8a-Octahydro-2,3,8,8-tetramethyl-2-naphthyl)ethan-1-one",234.38,4.39465,80.77977014,0.505,13000,0.278241162,0.024334039,0.999471156,0,0
DTXSID9052476,99648,73-40-5,Guanine,151.13,-0.819178,1122.495406,4.11,3240,2.25E-07,7.47E-05,0.881382125,0,0
DTXSID9058735,29885,2379-74-0,D&C Red No. 30,393.3,4.65677,0.302519674,4.47,38900,1.55E-10,0.00796264,0.999243618,0,0
DTXSID9064762,103005,2/7/7651,"Octadecanamide, N-[3-(dimethylamino)propyl]-",368.65,2.88145,1.169604796,2.22,8100,1.69E-05,0.001456339,0.999711974,0,0
DTXSID9074359,35816,27871-49-4,"Propanoic acid, 2-hydroxy-, methyl ester, (2S)-",104.11,-0.406038,685341.5546,91.7,1870,63.15721595,0.000213177,0.950447133,0,0
